nameOfIssuer,titleOfClass,cusip,value,shares,putCall,investmentDiscretion,va_sole,va_shared,va_none
NVENT ELECTRIC PLC,SHS,G6700G107,11426162000,115837,,SOLE,115837,0,0
NVIDIA CORPORATION,COM,67066G104,468269342000,2509751,,SOLE,2509751,0,0
NVR INC,COM,62944T105,1373927000,171,,SOLE,171,0,0
NXP SEMICONDUCTORS N V,COM,N6596X109,119315262000,523933,,SOLE,523933,0,0
OCEANFIRST FINL CORP,COM,675234108,2152132000,122489,,SOLE,122489,0,0
OGE ENERGY CORP,COM,670837103,26083463000,563723,,SOLE,563723,0,0
O-I GLASS INC,COM,67098H104,1576659000,121562,,SOLE,121562,0,0
OKLO INC,COM CL A,02156V109,2856947000,25593,,SOLE,25593,0,0
OKTA INC,CL A,679295105,12889535000,140562,,SOLE,140562,0,0
OLD DOMINION FREIGHT LINE IN,COM,679580100,2386784000,16954,,SOLE,16954,0,0
OLD NATL BANCORP IND,COM,680033107,6233888000,284004,,SOLE,284004,0,0
OLD REP INTL CORP,COM,680223104,16902168000,397979,,SOLE,397979,0,0
OLIN CORP,COM PAR $1,680665205,4581167000,183320,,SOLE,183320,0,0
OLLIES BARGAIN OUTLET HLDGS,COM,681116109,1235336000,9621,,SOLE,9621,0,0
OMEGA HEALTHCARE INVS INC,COM,681936100,769080000,18216,,SOLE,18216,0,0
OMNICOM GROUP INC,COM,681919106,61754491000,757445,,SOLE,757445,0,0
ON HLDG AG,NAMEN AKT A,H5919C104,6044870000,142736,,SOLE,142736,0,0
ONDAS HLDGS INC,COM NEW,68236H204,590441000,76482,,SOLE,76482,0,0
ONE GAS INC,COM,68235P108,590538000,7296,,SOLE,7296,0,0
ONEMAIN HLDGS INC,COM,68268W103,9795866000,173501,,SOLE,173501,0,0
ONTO INNOVATION INC,COM,683344105,8272794000,64021,,SOLE,64021,0,0
OPEN TEXT CORP,COM,683715106,19087497000,510541,,SOLE,510541,0,0
OPENLANE INC,COM,48238T109,1172267000,40732,,SOLE,40732,0,0
OPTION CARE HEALTH INC,COM NEW,68404L201,205535000,7404,,SOLE,7404,0,0
ORACLE CORP,COM,68389X105,114261906000,406279,,SOLE,406279,0,0
OREILLY AUTOMOTIVE INC,COM,67103H107,3505766000,32518,,SOLE,32518,0,0
ORGANON & CO,COMMON STOCK,68622V106,7141577000,668687,,SOLE,668687,0,0
ORMAT TECHNOLOGIES INC,COM,686688102,871736000,9057,,SOLE,9057,0,0
OSHKOSH CORP,COM,688239201,5062450000,39032,,SOLE,39032,0,0
OTIS WORLDWIDE CORP,COM,68902V107,9494914000,103849,,SOLE,103849,0,0
OTTER TAIL CORP,COM,689648103,525100000,6406,,SOLE,6406,0,0
OUSTER INC,COM NEW,68989M202,656395000,24266,,SOLE,24266,0,0
OVINTIV INC,COM,69047Q102,44933451000,1112765,,SOLE,1112765,0,0
OWENS CORNING NEW,COM,690742101,31416427000,222087,,SOLE,222087,0,0
PACKAGING CORP AMER,COM,695156109,705439000,3237,,SOLE,3237,0,0
PAGERDUTY INC,COM,69553P100,1794122000,108603,,SOLE,108603,0,0
PAGSEGURO DIGITAL LTD,COM CL A,G68707101,2545450000,254545,,SOLE,254545,0,0
PALANTIR TECHNOLOGIES INC,CL A,69608A108,19579686000,107333,,SOLE,107333,0,0
PALO ALTO NETWORKS INC,COM,697435105,18141320000,89094,,SOLE,89094,0,0
PALOMAR HLDGS INC,COM,69753M105,3541144000,30331,,SOLE,30331,0,0
PAN AMERN SILVER CORP,COM,697900108,242243000,6253,,SOLE,6253,0,0
PAR PAC HOLDINGS INC,COM NEW,69888T207,19536255000,551560,,SOLE,551560,0,0
PARKER-HANNIFIN CORP,COM,701094104,11586806000,15283,,SOLE,15283,0,0
PATTERSON-UTI ENERGY INC,COM,703481101,109573000,21153,,SOLE,21153,0,0
PAYCHEX INC,COM,704326107,1914330000,15102,,SOLE,15102,0,0
PAYCOM SOFTWARE INC,COM,70432V102,1218452000,5854,,SOLE,5854,0,0
PAYLOCITY HLDG CORP,COM,70438V106,1711834000,10748,,SOLE,10748,0,0
PAYONEER GLOBAL INC,COM,70451X104,5770212000,953754,,SOLE,953754,0,0
PAYPAL HLDGS INC,COM,70450Y103,189265517000,2822331,,SOLE,2822331,0,0
PBF ENERGY INC,CL A,69318G106,5556288000,184166,,SOLE,184166,0,0
PEABODY ENERGY CORP,COM,704551100,464471000,17514,,SOLE,17514,0,0
PEGASYSTEMS INC,COM,705573103,12563290000,218492,,SOLE,218492,0,0
PENNYMAC FINL SVCS INC NEW,COM,70932M107,741793000,5988,,SOLE,5988,0,0
PENUMBRA INC,COM,70975L107,324250000,1280,,SOLE,1280,0,0
PEPSICO INC,COM,713448108,11681799000,83180,,SOLE,83180,0,0
PERFORMANCE FOOD GROUP CO,COM,71377A103,2674868000,25710,,SOLE,25710,0,0
PHILIP MORRIS INTL INC,COM,718172109,25029893000,154315,,SOLE,154315,0,0
PHILLIPS 66,COM,718546104,3716474000,27323,,SOLE,27323,0,0
PHREESIA INC,COM,71944F106,1698215000,72203,,SOLE,72203,0,0
PILGRIMS PRIDE CORP,COM,72147K108,4042193000,99268,,SOLE,99268,0,0
PINNACLE WEST CAP CORP,COM,723484101,9530051000,106291,,SOLE,106291,0,0
PINTEREST INC,CL A,72352L106,132745194000,4126366,,SOLE,4126366,0,0
PLANET FITNESS INC,CL A,72703H101,3929660000,37858,,SOLE,37858,0,0
PNC FINL SVCS GROUP INC,COM,693475105,16906652000,84142,,SOLE,84142,0,0
POLARIS INC,COM,731068102,477887000,8221,,SOLE,8221,0,0
POOL CORP,COM,73278L105,1296093000,4180,,SOLE,4180,0,0
POPULAR INC,COM NEW,733174700,20809572000,163842,,SOLE,163842,0,0
PORTLAND GEN ELEC CO,COM NEW,736508847,1282380000,29145,,SOLE,29145,0,0
POST HLDGS INC,COM,737446104,2956345000,27506,,SOLE,27506,0,0
PPL CORP,COM,69351T106,3681441000,99070,,SOLE,99070,0,0
PRESTIGE CONSMR HEALTHCARE I,COM,74112D101,602597000,9657,,SOLE,9657,0,0
PRICESMART INC,COM,741511109,205296000,1694,,SOLE,1694,0,0
PRIMERICA INC,COM,74164M108,13373731000,48178,,SOLE,48178,0,0
PRIMO BRANDS CORPORATION,CLASS A COM SHS,741623102,519902000,23525,,SOLE,23525,0,0
PRIMORIS SVCS CORP,COM,74164F103,12629279000,91963,,SOLE,91963,0,0
PRINCIPAL FINANCIAL GROUP IN,COM,74251V102,40753001000,491533,,SOLE,491533,0,0
PRIVIA HEALTH GROUP INC,COM,74276R102,1245573000,50023,,SOLE,50023,0,0
PROCORE TECHNOLOGIES INC,COM,74275K108,3241659000,44455,,SOLE,44455,0,0
PROCTER AND GAMBLE CO,COM,742718109,21734561000,141455,,SOLE,141455,0,0
PROG HOLDINGS INC,COM NPV,74319R101,3857118000,119194,,SOLE,119194,0,0
PROGRESSIVE CORP,COM,743315103,10546988000,42709,,SOLE,42709,0,0
PROGYNY INC,COM,74340E103,1412637000,65643,,SOLE,65643,0,0
PROLOGIS INC.,COM,74340W103,426129000,3721,,SOLE,3721,0,0
PROSPERITY BANCSHARES INC,COM,743606105,24297967000,366209,,SOLE,366209,0,0
PRUDENTIAL FINL INC,COM,744320102,40388679000,389326,,SOLE,389326,0,0
PTC INC,COM,69370C100,4797972000,23633,,SOLE,23633,0,0
PTC THERAPEUTICS INC,COM,69366J200,732635000,11938,,SOLE,11938,0,0
PUBLIC SVC ENTERPRISE GRP IN,COM,744573106,6239219000,74757,,SOLE,74757,0,0
PULTE GROUP INC,COM,745867101,27230011000,206085,,SOLE,206085,0,0
PURE STORAGE INC,CL A,74624M102,5964758000,71170,,SOLE,71170,0,0
PVH CORPORATION,COM,693656100,18126907000,216389,,SOLE,216389,0,0
Q2 HLDGS INC,COM,74736L109,3982463000,55014,,SOLE,55014,0,0
QORVO INC,COM,74736K101,13162882000,144520,,SOLE,144520,0,0
QUALCOMM INC,COM,747525103,88343814000,531040,,SOLE,531040,0,0
QUALYS INC,COM,74758T303,1974364000,14920,,SOLE,14920,0,0
QUANTUMSCAPE CORP,COM CL A,74767V109,3279005000,266153,,SOLE,266153,0,0
QUEST DIAGNOSTICS INC,COM,74834L100,1076015000,5646,,SOLE,5646,0,0
RADIAN GROUP INC,COM,750236101,2841024000,78438,,SOLE,78438,0,0
RALPH LAUREN CORP,CL A,751212101,7984178000,25463,,SOLE,25463,0,0
RAMBUS INC DEL,COM,750917106,18246879000,175114,,SOLE,175114,0,0
RANGE RES CORP,COM,75281A109,8834033000,234698,,SOLE,234698,0,0
RAPID7 INC,COM,753422104,2794894000,149061,,SOLE,149061,0,0
RAYMOND JAMES FINL INC,COM,754730109,5592585000,32402,,SOLE,32402,0,0
RAYONIER INC,COM,754907103,1006583000,37927,,SOLE,37927,0,0
REALTY INCOME CORP,COM,756109104,215136000,3539,,SOLE,3539,0,0
REDDIT INC,CL A,75734B100,141951668000,617208,,SOLE,617208,0,0
REGENERON PHARMACEUTICALS,COM,75886F107,132347675000,235381,,SOLE,235381,0,0
REGIONS FINANCIAL CORP NEW,COM,7591EP100,38208653000,1448944,,SOLE,1448944,0,0
REINSURANCE GRP OF AMERICA I,COM NEW,759351604,19034703000,99072,,SOLE,99072,0,0
RELIANCE INC,COM,759509102,1346018000,4793,,SOLE,4793,0,0
REMITLY GLOBAL INC,COM,75960P104,12429695000,762558,,SOLE,762558,0,0
RENAISSANCERE HLDGS LTD,COM,G7496G103,28424670000,111939,,SOLE,111939,0,0
REPLIGEN CORP,COM,759916109,4493451000,33616,,SOLE,33616,0,0
REPUBLIC SVCS INC,COM,760759100,14471468000,63062,,SOLE,63062,0,0
RESIDEO TECHNOLOGIES INC,COM,76118Y104,985540000,22824,,SOLE,22824,0,0
RESMED INC,COM,761152107,8754433000,31982,,SOLE,31982,0,0
RESTAURANT BRANDS INTL INC,COM,76131D103,7306441000,113911,,SOLE,113911,0,0
RINGCENTRAL INC,CL A,76680R206,10410331000,367337,,SOLE,367337,0,0
RIO TINTO PLC,SPONSORED ADR,767204100,268859000,4073,,SOLE,4073,0,0
RIOT PLATFORMS INC,COM,767292105,198578000,10435,,SOLE,10435,0,0
RLI CORP,COM,749607107,1339684000,20541,,SOLE,20541,0,0
ROBERT HALF INC.,COM,770323103,2107236000,62014,,SOLE,62014,0,0
ROBINHOOD MKTS INC,COM CL A,770700102,115619855000,807514,,SOLE,807514,0,0
ROBLOX CORP,CL A,771049103,12429123000,89728,,SOLE,89728,0,0
ROCKET LAB CORP,COM,773121108,8496072000,177334,,SOLE,177334,0,0
ROCKWELL AUTOMATION INC,COM,773903109,3717601000,10636,,SOLE,10636,0,0
ROKU INC,COM CL A,77543R102,20958010000,209308,,SOLE,209308,0,0
ROLLINS INC,COM,775711104,2385784000,40616,,SOLE,40616,0,0
ROYAL BK CDA,COM,780087102,2340733000,15878,,SOLE,15878,0,0
ROYAL CARIBBEAN GROUP,COM,V7780T103,8105679000,25050,,SOLE,25050,0,0
RPM INTL INC,COM,749685103,1938301000,16443,,SOLE,16443,0,0
RUBRIK INC.,CL A,781154109,3120565000,37940,,SOLE,37940,0,0
RUSH ENTERPRISES INC,CL A,781846209,210779000,3942,,SOLE,3942,0,0
RYAN SPECIALTY HOLDINGS INC,CL A,78351F107,613028000,10877,,SOLE,10877,0,0
RYANAIR HOLDINGS PLC,SPONSORED ADR,783513203,59051612000,980598,,SOLE,980598,0,0
RYDER SYS INC,COM,783549108,1762652000,9344,,SOLE,9344,0,0
S&P GLOBAL INC,COM,78409V104,13606465000,27956,,SOLE,27956,0,0
SALESFORCE INC,COM,79466L302,475665399000,2007027,,SOLE,2007027,0,0
SANDSTORM GOLD LTD,COM NEW,80013R206,3022967000,241451,,SOLE,241451,0,0
SANMINA CORPORATION,COM,801056102,8455175000,73453,,SOLE,73453,0,0
SAREPTA THERAPEUTICS INC,COM,803607100,6788339000,352275,,SOLE,352275,0,0
SCHLUMBERGER LTD,COM STK,806857108,27898541000,811712,,SOLE,811712,0,0
SCHWAB CHARLES CORP,COM,808513105,46140651000,483300,,SOLE,483300,0,0
SCIENCE APPLICATIONS INTL CO,COM,808625107,6973687000,70179,,SOLE,70179,0,0
SCORPIO TANKERS INC,SHS,Y7542C130,11438572000,204078,,SOLE,204078,0,0
SCOTTS MIRACLE-GRO CO,CL A,810186106,1768867000,31060,,SOLE,31060,0,0
SEA LTD,SPONSORD ADS,81141R100,286973178000,1605624,,SOLE,1605624,0,0
SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,G7997R103,38267214000,162108,,SOLE,162108,0,0
SEALED AIR CORP NEW,COM,81211K100,3894898000,110181,,SOLE,110181,0,0
SEI INVTS CO,COM,784117103,22273295000,262502,,SOLE,262502,0,0
SELECT MED HLDGS CORP,COM,81619Q105,528392000,41152,,SOLE,41152,0,0
SELECTIVE INS GROUP INC,COM,816300107,3805020000,46935,,SOLE,46935,0,0
SENSATA TECHNOLOGIES HLDG PL,SHS,G8060N102,9722904000,318262,,SOLE,318262,0,0
SENTINELONE INC,CL A,81730H109,23048443000,1308827,,SOLE,1308827,0,0
SERVE ROBOTICS INC,COM,81758H106,148620000,12779,,SOLE,12779,0,0
SERVICENOW INC,COM,81762P102,277918118000,301993,,SOLE,301993,0,0
SHAKE SHACK INC,CL A,819047101,217362000,2322,,SOLE,2322,0,0
SHARKNINJA INC,COM SHS,G8068L108,563612000,5464,,SOLE,5464,0,0
SHELL PLC,SPON ADS,780259305,80063887000,1119305,,SOLE,1119305,0,0
SHERWIN WILLIAMS CO,COM,824348106,6465713000,18673,,SOLE,18673,0,0
SHIFT4 PMTS INC,CL A,82452J109,18826466000,243236,,SOLE,243236,0,0
SIBANYE STILLWATER LTD,SPONSORED ADR,82575P107,7587315000,675028,,SOLE,675028,0,0
SILGAN HLDGS INC,COM,827048109,1478598000,34378,,SOLE,34378,0,0
SILICON LABORATORIES INC,COM,826919102,806450000,6150,,SOLE,6150,0,0
SIMON PPTY GROUP INC NEW,COM,828806109,2107346000,11229,,SOLE,11229,0,0
SIMPLY GOOD FOODS CO,COM,82900L102,4132058000,166481,,SOLE,166481,0,0
SIRIUSXM HOLDINGS INC,COMMON STOCK,829933100,5283262000,226993,,SOLE,226993,0,0
SKYWEST INC,COM,830879102,2012702000,20003,,SOLE,20003,0,0
SKYWORKS SOLUTIONS INC,COM,83088M102,1406040000,18265,,SOLE,18265,0,0
SLM CORP,COM,78442P106,904804000,32688,,SOLE,32688,0,0
SM ENERGY CO,COM,78454L100,12039286000,482150,,SOLE,482150,0,0
SMITH & NEPHEW PLC,SPDN ADR NEW,83175M205,7402906000,203993,,SOLE,203993,0,0
SMITH A O CORP,COM,831865209,5597586000,76251,,SOLE,76251,0,0
SMITHFIELD FOODS INC,COM,832248207,8396096000,357585,,SOLE,357585,0,0
SMUCKER J M CO,COM NEW,832696405,733159000,6751,,SOLE,6751,0,0
SNAP ON INC,COM,833034101,1192063000,3440,,SOLE,3440,0,0
SNOWFLAKE INC,COM SHS,833445109,7166400000,31773,,SOLE,31773,0,0
SOLVENTUM CORP,COM SHS,83444M101,3992078000,54686,,SOLE,54686,0,0
SONOCO PRODS CO,COM,835495102,7405060000,171851,,SOLE,171851,0,0
SONOS INC,COM,83570H108,2173290000,137550,,SOLE,137550,0,0
SPDR S&P 500 ETF TR,TR UNIT,78462F103,1708810324000,2565088,,SOLE,2452347,0,112741
SPDR SERIES TRUST,BLOOMBERG HIGH Y,78468R622,254578000,2598,,SOLE,2598,0,0
SPHERE ENTERTAINMENT CO,CL A,55826T102,4308581000,69359,,SOLE,69359,0,0
SPIRE INC,COM,84857L101,1549451000,19007,,SOLE,19007,0,0
SPROTT FDS TR,JUNIOR URANIUM,85208P808,920907000,31592,,SOLE,31592,0,0
SPROTT FDS TR,URANIUM MINERS E,85208P303,6181989000,102300,,SOLE,102300,0,0
SPROUTS FMRS MKT INC,COM,85208M102,14683104000,134955,,SOLE,134955,0,0
SPS COMM INC,COM,78463M107,3036618000,29159,,SOLE,29159,0,0
SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,2589484000,29174,,SOLE,29174,0,0
SSR MINING IN,COM,784730103,14447507000,591626,,SOLE,591626,0,0
STANDARDAERO INC,COM,85423L103,16667395000,610751,,SOLE,610751,0,0
STANTEC INC,COM,85472N109,396745000,3678,,SOLE,3678,0,0
STAR BULK CARRIERS CORP.,SHS PAR,Y8162K204,1458999000,78483,,SOLE,78483,0,0
STARBUCKS CORP,COM,855244109,5718622000,67596,,SOLE,67596,0,0
STATE STR CORP,COM,857477103,52588145000,453307,,SOLE,453307,0,0
STEELCASE INC,CL A,858155203,1756326000,102112,,SOLE,102112,0,0
STELLANTIS N.V,SHS,N82405106,390468000,41806,,SOLE,41806,0,0
STERIS PLC,SHS USD,G8473T100,2156687000,8716,,SOLE,8716,0,0
STERLING INFRASTRUCTURE INC,COM,859241101,10178511000,29965,,SOLE,29965,0,0
STIFEL FINL CORP,COM,860630102,4303690000,37928,,SOLE,37928,0,0
STRATEGY INC,CL A NEW,594972408,3220167000,9994,,SOLE,9994,0,0
STRIDE INC,COM,86333M108,5888790000,39538,,SOLE,39538,0,0
STRYKER CORPORATION,COM,863667101,4473746000,12102,,SOLE,12102,0,0
SUN CTRY AIRLS HLDGS INC,COM,866683105,10174043000,861477,,SOLE,861477,0,0
SUN LIFE FINANCIAL INC.,COM,866796105,19006259000,316445,,SOLE,316445,0,0
SUNCOR ENERGY INC NEW,COM,867224107,21289035000,508612,,SOLE,508612,0,0
SUNRUN INC,COM,86771W105,3696118000,213772,,SOLE,213772,0,0
SUPER MICRO COMPUTER INC,COM NEW,86800U302,4001264000,83464,,SOLE,83464,0,0
SYMBOTIC INC,CLASS A COM,87151X101,4183718000,77620,,SOLE,77620,0,0
SYNCHRONY FINANCIAL,COM,87165B103,23810489000,335123,,SOLE,335123,0,0
SYNOVUS FINL CORP,COM NEW,87161C501,11975765000,244005,,SOLE,244005,0,0
SYSCO CORP,COM,871829107,2396176000,29101,,SOLE,29101,0,0
TALEN ENERGY CORP,COM,87422Q109,63240819000,148669,,SOLE,148669,0,0
TAPESTRY INC,COM,876030107,28383461000,250693,,SOLE,250693,0,0
TARGA RES CORP,COM,87612G101,3929986000,23457,,SOLE,23457,0,0
TARGET CORP,COM,87612E106,2469441000,27530,,SOLE,27530,0,0
TAYLOR MORRISON HOME CORP,COM,87724P106,10884455000,164891,,SOLE,164891,0,0
TD SYNNEX CORPORATION,COM,87162W100,8763572000,53518,,SOLE,53518,0,0
TE CONNECTIVITY PLC,ORD SHS,G87052109,52659100000,239872,,SOLE,239872,0,0
TECHNIPFMC PLC,COM,G87110105,23773675000,602628,,SOLE,602628,0,0
TELADOC HEALTH INC,COM,87918A105,3739380000,483749,,SOLE,483749,0,0
TELEDYNE TECHNOLOGIES INC,COM,879360105,3164030000,5399,,SOLE,5399,0,0
TELEFLEX INCORPORATED,COM,879369106,11325397000,92558,,SOLE,92558,0,0
TENABLE HLDGS INC,COM,88025T102,297899000,10216,,SOLE,10216,0,0
TENET HEALTHCARE CORP,COM NEW,88033G407,6089170000,29990,,SOLE,29990,0,0
TERADATA CORP DEL,COM,88076W103,2202409000,102390,,SOLE,102390,0,0
TERADYNE INC,COM,880770102,28550115000,207426,,SOLE,207426,0,0
TEVA PHARMACEUTICAL INDS LTD,SPONSORED ADS,881624209,17468596000,864782,,SOLE,864782,0,0
TEXAS CAP BANCSHARES INC,COM,88224Q107,15962392000,188837,,SOLE,188837,0,0
TEXAS ROADHOUSE INC,COM,882681109,4837790000,29117,,SOLE,29117,0,0
TEXTRON INC,COM,883203101,3310403000,39181,,SOLE,39181,0,0
TFI INTL INC,COM,87241L109,660550000,7504,,SOLE,7504,0,0
TG THERAPEUTICS INC,COM,88322Q108,12360133000,342149,,SOLE,342149,0,0
THE CAMPBELLS COMPANY,COM,134429109,2540390000,80443,,SOLE,80443,0,0
THE CIGNA GROUP,COM,125523100,173854817000,603139,,SOLE,603139,0,0
THOR INDS INC,COM,885160101,1186732000,11445,,SOLE,11445,0,0
TIDEWATER INC NEW,COM,88642R109,2657327000,49828,,SOLE,49828,0,0
TKO GROUP HOLDINGS INC,CL A,87256C101,4416865000,21870,,SOLE,21870,0,0
T-MOBILE US INC,COM,872590104,31117246000,129991,,SOLE,129991,0,0
TOAST INC,CL A,888787108,14215278000,389353,,SOLE,389353,0,0
TOLL BROTHERS INC,COM,889478103,54485317000,394421,,SOLE,394421,0,0
TORO CO,COM,891092108,1522552000,19981,,SOLE,19981,0,0
TORONTO DOMINION BK ONT,COM NEW,891160509,8818264000,110260,,SOLE,110260,0,0
TOWNEBANK PORTSMOUTH VA,COM,89214P109,3078770000,89059,,SOLE,89059,0,0
TRACTOR SUPPLY CO,COM,892356106,1866360000,32818,,SOLE,32818,0,0
TRANE TECHNOLOGIES PLC,SHS,G8994E103,13598505000,32227,,SOLE,32227,0,0
TRANSALTA CORP,COM,89346D107,1248015000,91346,,SOLE,91346,0,0
TRANSMEDICS GROUP INC,COM,89377M109,3375537000,30085,,SOLE,30085,0,0
TRANSUNION,COM,89400J107,3435231000,41003,,SOLE,41003,0,0
TRAVEL PLUS LEISURE CO,COM,894164102,12912423000,217052,,SOLE,217052,0,0
TRAVELERS COMPANIES INC,COM,89417E109,25257683000,90458,,SOLE,90458,0,0
TREX CO INC,COM,89531P105,816954000,15811,,SOLE,15811,0,0
TRI POINTE HOMES INC,COM,87265H109,2008272000,59119,,SOLE,59119,0,0
TRINET GROUP INC,COM,896288107,5627389000,84129,,SOLE,84129,0,0
TRIPADVISOR INC,COM,896945201,6819769000,419420,,SOLE,419420,0,0
TRONOX HOLDINGS PLC,SHS,G9087Q102,440258000,109517,,SOLE,109517,0,0
TRUIST FINL CORP,COM,89832Q109,33490814000,732520,,SOLE,732520,0,0
TRUPANION INC,COM,898202106,2728285000,63038,,SOLE,63038,0,0
TWILIO INC,CL A,90138F102,14245810000,142330,,SOLE,142330,0,0
TWO HBRS INVT CORP,COM,90187B804,359623000,36436,,SOLE,36436,0,0
TYSON FOODS INC,CL A,902494103,1752370000,32272,,SOLE,32272,0,0
UBER TECHNOLOGIES INC,COM,90353T100,353098869000,3604153,,SOLE,3604153,0,0
UDEMY INC,COM,902685106,70233000,10019,,SOLE,10019,0,0
UIPATH INC,CL A,90364P105,33391463000,2495625,,SOLE,2495625,0,0
ULTA BEAUTY INC,COM,90384S303,254239000,465,,SOLE,465,0,0
ULTRA CLEAN HLDGS INC,COM,90385V107,283209000,10393,,SOLE,10393,0,0
UMB FINL CORP,COM,902788108,999111000,8442,,SOLE,8442,0,0
UNDER ARMOUR INC,CL A,904311107,1655043000,331672,,SOLE,331672,0,0
UNIFIRST CORP MASS,COM,904708104,271851000,1626,,SOLE,1626,0,0
UNION PAC CORP,COM,907818108,46002093000,194619,,SOLE,194619,0,0
UNITED NAT FOODS INC,COM,911163103,738894000,19641,,SOLE,19641,0,0
UNITED PARKS & RESORTS INC,COM,81282V100,1230202000,23795,,SOLE,23795,0,0
UNITED THERAPEUTICS CORP DEL,COM,91307C102,6734609000,16065,,SOLE,16065,0,0
UNIVERSAL DISPLAY CORP,COM,91347P105,2192943000,15268,,SOLE,15268,0,0
UNIVERSAL HLTH SVCS INC,CL B,913903100,59284942000,289987,,SOLE,289987,0,0
UNUM GROUP,COM,91529Y106,33918614000,436084,,SOLE,436084,0,0
UPBOUND GROUP INC,COM,76009N100,2913626000,123302,,SOLE,123302,0,0
UPSTART HLDGS INC,COM,91680M107,3148178000,61972,,SOLE,61972,0,0
UPWORK INC,COM,91688F104,11904466000,641059,,SOLE,641059,0,0
URANIUM ENERGY CORP,COM,916896103,8747692000,655749,,SOLE,655749,0,0
URBAN OUTFITTERS INC,COM,917047102,7482078000,104747,,SOLE,104747,0,0
UR-ENERGY INC,COM,91688R108,165992000,92733,,SOLE,92733,0,0
US BANCORP DEL,COM NEW,902973304,6391884000,132255,,SOLE,132255,0,0
US FOODS HLDG CORP,COM,912008109,18645017000,243344,,SOLE,243344,0,0
V F CORP,COM,918204108,1378599000,95537,,SOLE,95537,0,0
VAIL RESORTS INC,COM,91879Q109,535461000,3580,,SOLE,3580,0,0
VALARIS LTD,CL A,G9460G101,501746000,10288,,SOLE,10288,0,0
VALE S A,SPONSORED ADS,91912E105,79707307000,7339531,,SOLE,7339531,0,0
VALERO ENERGY CORP,COM,91913Y100,7888827000,46334,,SOLE,46334,0,0
VALLEY NATL BANCORP,COM,919794107,7739844000,730174,,SOLE,730174,0,0
VALMONT INDS INC,COM,920253101,1847533000,4765,,SOLE,4765,0,0
VALVOLINE INC,COM,92047W101,581562000,16195,,SOLE,16195,0,0
VANGUARD INDEX FDS,S&P 500 ETF SHS,922908363,1298858000,2121,,SOLE,2121,0,0
VANGUARD INTL EQUITY INDEX F,FTSE EMR MKT ETF,922042858,134128496000,2475609,,SOLE,2475609,0,0
VAXCYTE INC,COM,92243G108,427017000,11855,,SOLE,11855,0,0
VEEVA SYS INC,CL A COM,922475108,23821182000,79961,,SOLE,79961,0,0
VERISIGN INC,COM,92343E102,80862547000,289239,,SOLE,289239,0,0
VERISK ANALYTICS INC,COM,92345Y106,2655443000,10558,,SOLE,10558,0,0
VERITEX HLDGS INC,COM,923451108,2808942000,83774,,SOLE,83774,0,0
VERIZON COMMUNICATIONS INC,COM,92343V104,24776153000,563735,,SOLE,563735,0,0
VERTEX PHARMACEUTICALS INC,COM,92532F100,15009211000,38324,,SOLE,38324,0,0
VERTIV HOLDINGS CO,COM CL A,92537N108,37777456000,250414,,SOLE,250414,0,0
VIASAT INC,COM,92552V100,2689008000,91775,,SOLE,91775,0,0
VIATRIS INC,COM,92556V106,14969354000,1512056,,SOLE,1512056,0,0
VICI PPTYS INC,COM,925652109,1164568000,35712,,SOLE,35712,0,0
VICOR CORP,COM,925815102,310949000,6254,,SOLE,6254,0,0
VIKING HOLDINGS LTD,ORD SHS,G93A5A101,1086432000,17478,,SOLE,17478,0,0
VIKING THERAPEUTICS INC,COM,92686J106,3245343000,123491,,SOLE,123491,0,0
VIRTU FINL INC,CL A,928254101,10217326000,287812,,SOLE,287812,0,0
VISA INC,COM CL A,92826C839,230757177000,675954,,SOLE,675954,0,0
VISTEON CORP,COM NEW,92839U206,5396217000,45021,,SOLE,45021,0,0
VISTRA CORP,COM,92840M102,66286593000,338335,,SOLE,338335,0,0
VODAFONE GROUP PLC NEW,SPONSORED ADR,92857W308,23751046000,2047504,,SOLE,2047504,0,0
VONTIER CORPORATION,COM,928881101,4642218000,110608,,SOLE,110608,0,0
VOYA FINANCIAL INC,COM,929089100,10862755000,145224,,SOLE,145224,0,0
VULCAN MATLS CO,COM,929160109,2624306000,8531,,SOLE,8531,0,0
WABTEC,COM,929740108,13310406000,66396,,SOLE,66396,0,0
WALMART INC,COM,931142103,28442087000,275976,,SOLE,275976,0,0
WARRIOR MET COAL INC,COM,93627C101,2458604000,38633,,SOLE,38633,0,0
WASTE CONNECTIONS INC,COM,94106B101,2362049000,13436,,SOLE,13436,0,0
WASTE MGMT INC DEL,COM,94106L109,6538555000,29609,,SOLE,29609,0,0
WATERS CORP,COM,941848103,444318000,1482,,SOLE,1482,0,0
WATTS WATER TECHNOLOGIES INC,CL A,942749102,5481149000,19626,,SOLE,19626,0,0
WAYFAIR INC,CL A,94419L101,6326083000,70817,,SOLE,70817,0,0
WAYSTAR HLDG CORP,COM,946784105,204540000,5394,,SOLE,5394,0,0
WD 40 CO,COM,929236107,1893996000,9585,,SOLE,9585,0,0
WEATHERFORD INTL PLC,ORD SHS,G48833118,3955801000,57808,,SOLE,57808,0,0
WEBSTER FINL CORP,COM,947890109,31821085000,535348,,SOLE,535348,0,0
